index,teruglevering,teruglevering_int_1,teruglevering_sc,teruglevering_int_1_sc,temp_sc,zonneschijn_sc,sin365_1,cos365_1,sin365_2,cos365_2,sin365_3,cos365_3
2021-05-29,20.0,20.0,1.526238602124232,1.6481415031345603,0.2740873920704803,0.6496399480956873,0.5467112728685939,-0.8373211953118121,-0.9155458729775467,0.40221356823680365,0.9865006565801178,0.1637573038584739
2021-05-28,24.999999999999545,24.999999999999545,2.1896489130087016,2.3471765259232016,0.35498458438924463,1.9398845181661202,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,0.9767399525103048,0.21442729576751102
2021-05-27,9.0,9.0,0.0667359181782654,0.1102644529994091,0.16083132282421012,-0.33701766431111446,0.5751899607119775,-0.8180198708443174,-0.9410336347451197,0.3383130181923076,0.9643784639967451,0.264526327951073
2021-05-26,11.0,11.0,0.33210004253207753,0.38987846211489113,0.16083132282421012,0.11836277218433248,0.5891760872322963,-0.8080046647350754,-0.9521140536681102,0.3057430764672831,0.9494491062150135,0.31392100074304014
2021-05-25,13.0,13.0,0.5974641668858897,0.6694924712303731,0.09611356896919862,-0.2611209248952066,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,0.9319916318560635,0.36247978998872715
2021-05-24,7.0,7.0,-0.19862820617554672,-0.16934955611607294,0.2740873920704803,-0.8429959270838333,0.6166212130956382,-0.7872599821916922,-0.9708824104813836,0.23955655912092708,0.912052525275964,0.41007339725680436
2021-05-23,9.0,9.0,0.0667359181782654,0.1102644529994091,0.16083132282421012,-0.33701766431111446,0.6300720909843687,-0.7765366444428655,-0.9785481345802031,0.20601832032517084,0.8896848787211044,0.4565750941247384
2021-05-22,8.0,8.0,-0.06594614399864067,-0.02954255155833192,0.07993413050544575,-0.9694904927770129,0.6433365204044917,-0.765583517007675,-0.9850556718215013,0.172236243027682,0.8649482509584342,0.5018610596210326
2021-05-21,14.0,14.0,0.7301462290627957,0.8092994757881141,0.46824065363551476,0.750835600650231,0.6564105761979381,-0.7544038410927472,-0.9903973200352558,0.1382503109109819,0.8379085086871813,0.545810709925725
2021-05-20,17.0,17.0,1.128192415593514,1.2287204894613373,0.35498458438924463,0.09306385904569654,0.6692903895412567,-0.7430009249440493,-0.9945667569706337,0.1041007489354256,0.8086376511543126,0.5883070194512693
2021-05-19,7.0,7.0,-0.19862820617554672,-0.16934955611607294,0.015216376650434241,-0.5647078825588379,0.6819721490904629,-0.7313781428679254,-0.9975590477788613,0.06982797572987089,0.7772136184407363,0.6292368324488463
2021-05-18,22.0,22.0,1.791602726478044,1.9277555122500423,0.12847244589670437,1.0038247320365905,0.6944521021088763,-0.719538934232584,-0.9993706508539969,0.03547255575312556,0.7437200839287408,0.6684911643103645
2021-05-17,9.0,9.0,0.0667359181782654,0.1102644529994091,0.177010761287963,-0.539408969420202,0.7067265555776158,-0.7074868024503348,-0.9999994220246925,0.001075151282798226,0.7082462315032488,0.7059654917639009
2021-05-16,7.0,7.0,-0.19862820617554672,-0.16934955611607294,0.06375469204169287,-0.6406046219747458,0.7187918772884232,-0.6952253139408722,-0.9994446170919858,-0.033323525711631344,0.6708865180801582,0.7415600311898435
2021-05-15,10.0,10.0,0.19941798035517144,0.2500714575571501,0.06375469204169287,-0.8682948402224692,0.7306444969184916,-0.6827580970759147,-0.9977068927101168,-0.06768276175455162,0.6317404220940747,0.7751800043166751
2021-05-14,10.0,10.0,0.19941798035517144,0.2500714575571501,-0.049501377204577264,0.21955842473887624,0.742280907086982,-0.6700888411055113,-0.994788305609327,-0.10196189005174576,0.5909121786151564,0.8067358905889147
2021-05-13,23.0,23.0,1.9242847886549501,2.0675625168077834,0.4520612151717619,1.7121942999183968,0.753697664392914,-0.6572212950663319,-0.9906923101615609,-0.13612033862266704,0.5485105018003605,0.8361436655352457
